om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
651509,2020,4,22,2020-04-22,07:35:00,3,OK,40,0,1.5,0,0,20000,0,36.12,-96.12,36.12,-96.12,0,0,0,0,0,143,0,0,0
651510,2020,4,22,2020-04-22,07:38:00,3,OK,40,0,1.75,0,0,20000,0,36.1113,-96.1193,36.1113,-96.1193,0,0,0,0,0,143,0,0,0
651511,2020,4,22,2020-04-22,07:40:00,3,OK,40,0,1.5,0,0,15000,0,36.1429,-96.0834,36.1429,-96.0834,0,0,0,0,0,143,0,0,0
651512,2020,4,22,2020-04-22,07:43:00,3,OK,40,0,1.0,0,0,0,0,36.1224,-95.9757,36.1224,-95.9757,0,0,0,0,0,143,0,0,0
651513,2020,4,22,2020-04-22,07:45:00,3,OK,40,0,2.0,0,0,50000,0,36.1492,-95.9907,36.1492,-95.9907,0,0,0,0,0,143,0,0,0
651514,2020,4,22,2020-04-22,07:45:00,3,OK,40,0,1.75,0,0,50000,0,36.1169,-96.0286,36.1169,-96.0286,0,0,0,0,0,143,0,0,0
651515,2020,4,22,2020-04-22,07:46:00,3,OK,40,0,1.25,0,0,15000,0,36.1567,-95.9817,36.1567,-95.9817,0,0,0,0,0,143,0,0,0
651516,2020,4,22,2020-04-22,07:46:00,3,OK,40,0,1.75,0,0,50000,0,36.1188,-95.9758,36.1188,-95.9758,0,0,0,0,0,143,0,0,0
651517,2020,4,22,2020-04-22,07:49:00,3,OK,40,0,1.5,0,0,50000,0,36.1489,-95.9845,36.1489,-95.9845,0,0,0,0,0,143,0,0,0
651518,2020,4,22,2020-04-22,07:50:00,3,OK,40,0,1.25,0,0,30000,0,36.13,-95.92,36.13,-95.92,0,0,0,0,0,143,0,0,0
651519,2020,4,22,2020-04-22,08:20:00,3,OK,40,0,1.0,0,0,0,0,34.95,-97.92,34.95,-97.92,0,0,0,0,0,51,0,0,0
651520,2020,4,22,2020-04-22,08:21:00,3,TX,48,0,1.0,0,0,0,0,33.93,-97.7,33.93,-97.7,0,0,0,0,0,337,0,0,0
651521,2020,4,22,2020-04-22,09:20:00,3,OK,40,0,1.0,0,0,0,0,34.19,-96.88,34.19,-96.88,0,0,0,0,0,69,0,0,0
651522,2020,4,22,2020-04-22,09:20:00,3,OK,40,0,2.5,0,0,0,0,34.17,-96.83,34.17,-96.83,0,0,0,0,0,95,0,0,0
651526,2020,4,22,2020-04-22,09:37:00,3,OK,40,0,1.0,0,0,0,0,34.24,-96.68,34.24,-96.68,0,0,0,0,0,69,0,0,0
651528,2020,4,22,2020-04-22,10:45:00,3,OK,40,0,1.0,0,0,0,0,35.41,-97.68,35.41,-97.68,0,0,0,0,0,17,0,0,0
651532,2020,4,22,2020-04-22,10:55:00,3,OK,40,0,1.0,0,0,0,0,35.4933,-97.5833,35.4933,-97.5833,0,0,0,0,0,109,0,0,0
651533,2020,4,22,2020-04-22,10:55:00,3,OK,40,0,1.0,0,0,0,0,35.4605,-97.6364,35.4605,-97.6364,0,0,0,0,0,109,0,0,0
651536,2020,4,22,2020-04-22,11:04:00,3,OK,40,0,1.5,0,0,0,0,35.51,-97.56,35.51,-97.56,0,0,0,0,0,109,0,0,0
651539,2020,4,22,2020-04-22,11:19:00,3,OK,40,0,1.0,0,0,0,0,35.57,-97.49,35.57,-97.49,0,0,0,0,0,109,0,0,0
651540,2020,4,22,2020-04-22,11:29:00,3,OK,40,0,1.0,0,0,0,0,36.3094,-96.4595,36.3094,-96.4595,0,0,0,0,0,117,0,0,0
651544,2020,4,22,2020-04-22,12:15:00,3,OK,40,0,1.0,0,0,0,0,34.999,-94.72,34.999,-94.72,0,0,0,0,0,79,0,0,0
651546,2020,4,22,2020-04-22,12:21:00,3,OK,40,0,1.0,0,0,0,0,36.56,-97.99,36.56,-97.99,0,0,0,0,0,47,0,0,0
651548,2020,4,22,2020-04-22,12:48:00,3,AR,5,0,1.75,0,0,25000,0,35.2167,-94.2572,35.2167,-94.2572,0,0,0,0,0,131,0,0,0
651553,2020,4,22,2020-04-22,14:09:00,3,OK,40,0,1.5,0,0,0,0,36.62,-97.28,36.62,-97.28,0,0,0,0,0,71,0,0,0
651554,2020,4,22,2020-04-22,14:11:00,3,OK,40,0,1.0,0,0,0,0,36.65,-97.26,36.65,-97.26,0,0,0,0,0,71,0,0,0
651555,2020,4,22,2020-04-22,14:12:00,3,OK,40,0,1.5,0,0,0,0,34.78,-98.26,34.78,-98.26,0,0,0,0,0,31,0,0,0
651556,2020,4,22,2020-04-22,14:14:00,3,OK,40,0,1.0,0,0,0,0,34.77,-98.28,34.77,-98.28,0,0,0,0,0,31,0,0,0
651557,2020,4,22,2020-04-22,14:17:00,3,OK,40,0,1.5,0,0,0,0,36.68,-97.28,36.68,-97.28,0,0,0,0,0,71,0,0,0
651564,2020,4,22,2020-04-22,14:47:00,3,OK,40,0,1.0,0,0,0,0,34.72,-97.96,34.72,-97.96,0,0,0,0,0,51,0,0,0
651568,2020,4,22,2020-04-22,16:08:00,3,OK,40,0,1.0,0,0,0,0,34.74,-96.61,34.74,-96.61,0,0,0,0,0,123,0,0,0
651570,2020,4,22,2020-04-22,16:15:00,3,OK,40,0,2.75,0,0,0,0,34.14,-96.5,34.14,-96.5,0,0,0,0,0,69,0,0,0
651575,2020,4,22,2020-04-22,18:09:00,3,OK,40,0,1.0,0,0,0,0,33.9993,-95.907,33.9993,-95.907,0,0,0,0,0,23,0,0,0
651579,2020,4,22,2020-04-22,20:20:00,3,AR,5,0,1.0,0,0,0,0,33.9029,-94.254,33.9029,-94.254,0,0,0,0,0,133,0,0,0
651612,2020,4,24,2020-04-24,05:53:00,3,OK,40,0,2.0,0,0,0,0,34.0,-96.04,34.0,-96.04,0,0,0,0,0,13,0,0,0
651628,2020,4,24,2020-04-24,15:43:00,3,OK,40,0,1.0,0,0,0,0,36.7332,-95.9421,36.7332,-95.9421,0,0,0,0,0,147,0,0,0
651631,2020,4,24,2020-04-24,16:25:00,3,OK,40,0,1.0,0,0,0,0,35.7355,-95.37,35.7355,-95.37,0,0,0,0,0,101,0,0,0
651632,2020,4,24,2020-04-24,16:27:00,3,OK,40,0,1.0,0,0,0,0,36.153,-96.0315,36.153,-96.0315,0,0,0,0,0,143,0,0,0
651633,2020,4,24,2020-04-24,16:35:00,3,OK,40,0,1.0,0,0,0,0,35.3473,-95.4388,35.3473,-95.4388,0,0,0,0,0,91,0,0,0
651634,2020,4,24,2020-04-24,16:45:00,3,OK,40,0,1.5,0,0,10000,0,35.3481,-95.4196,35.3481,-95.4196,0,0,0,0,0,91,0,0,0
651636,2020,4,24,2020-04-24,16:52:00,3,OK,40,0,1.0,0,0,0,0,35.399,-95.27,35.399,-95.27,0,0,0,0,0,101,0,0,0
651638,2020,4,24,2020-04-24,16:58:00,3,OK,40,0,1.5,0,0,10000,0,35.4134,-95.27,35.4134,-95.27,0,0,0,0,0,101,0,0,0
651640,2020,4,24,2020-04-24,17:15:00,3,OK,40,0,1.0,0,0,0,0,34.09,-96.39,34.09,-96.39,0,0,0,0,0,13,0,0,0
651641,2020,4,24,2020-04-24,17:23:00,3,OK,40,0,1.0,0,0,0,0,36.2711,-95.32,36.2711,-95.32,0,0,0,0,0,97,0,0,0
651644,2020,4,24,2020-04-24,17:45:00,3,OK,40,0,1.0,0,0,0,0,34.02,-96.14,34.02,-96.14,0,0,0,0,0,13,0,0,0
651645,2020,4,24,2020-04-24,17:53:00,3,OK,40,0,2.0,0,0,0,0,34.0,-96.04,34.0,-96.04,0,0,0,0,0,13,0,0,0
651646,2020,4,24,2020-04-24,17:57:00,3,OK,40,0,1.0,0,0,0,0,35.1634,-95.7761,35.1634,-95.7761,0,0,0,0,0,121,0,0,0
651648,2020,4,24,2020-04-24,17:59:00,3,OK,40,0,1.0,0,0,0,0,34.9914,-95.8449,34.9914,-95.8449,0,0,0,0,0,121,0,0,0
651649,2020,4,24,2020-04-24,18:00:00,3,OK,40,0,1.75,0,0,0,0,34.26,-95.87,34.26,-95.87,0,0,0,0,0,5,0,0,0
651651,2020,4,24,2020-04-24,18:10:00,3,TX,48,0,2.0,0,0,5000,0,33.5683,-95.6024,33.5683,-95.6024,0,0,0,0,0,277,0,0,0
651652,2020,4,24,2020-04-24,18:10:00,3,TX,48,0,2.0,0,0,10000,0,33.69,-95.81,33.69,-95.81,0,0,0,0,0,277,0,0,0
651653,2020,4,24,2020-04-24,18:11:00,3,TX,48,0,2.75,0,0,100000,0,33.64,-95.55,33.64,-95.55,0,0,0,0,0,277,0,0,0
651655,2020,4,24,2020-04-24,18:17:00,3,TX,48,0,1.75,0,0,10000,0,33.58,-95.53,33.58,-95.53,0,0,0,0,0,277,0,0,0
651657,2020,4,24,2020-04-24,18:30:00,3,TX,48,0,1.75,0,0,10000,0,33.58,-95.45,33.58,-95.45,0,0,0,0,0,277,0,0,0
651658,2020,4,24,2020-04-24,18:40:00,3,TX,48,0,1.0,0,0,0,0,33.4681,-95.214,33.4681,-95.214,0,0,0,0,0,387,0,0,0
651659,2020,4,24,2020-04-24,18:50:00,3,OK,40,0,1.25,0,0,0,0,34.7591,-95.5414,34.7591,-95.5414,0,0,0,0,0,121,0,0,0
651660,2020,4,24,2020-04-24,18:55:00,3,OK,40,0,1.0,0,0,0,0,33.8932,-95.0299,33.8932,-95.0299,0,0,0,0,0,89,0,0,0
651667,2020,4,24,2020-04-24,19:11:00,3,TX,48,0,1.0,0,0,0,0,33.2989,-95.0859,33.2989,-95.0859,0,0,0,0,0,449,0,0,0
651670,2020,4,24,2020-04-24,19:15:00,3,TX,48,0,1.0,0,0,0,0,33.201,-94.9549,33.201,-94.9549,0,0,0,0,0,449,0,0,0
651671,2020,4,24,2020-04-24,19:15:00,3,TX,48,0,1.75,0,0,0,0,33.2053,-94.9536,33.2053,-94.9536,0,0,0,0,0,449,0,0,0
651674,2020,4,24,2020-04-24,19:25:00,3,TX,48,0,1.25,0,0,0,0,33.1865,-94.8639,33.1865,-94.8639,0,0,0,0,0,449,0,0,0
651677,2020,4,24,2020-04-24,19:28:00,3,AR,5,0,1.5,0,0,0,0,33.0652,-94.0405,33.0652,-94.0405,0,0,0,0,0,91,0,0,0
651679,2020,4,24,2020-04-24,19:30:00,3,TX,48,0,1.25,0,0,0,0,33.1007,-94.0547,33.1007,-94.0547,0,0,0,0,0,67,0,0,0
651696,2020,4,24,2020-04-24,19:52:00,3,TX,48,0,1.0,0,0,0,0,33.0999,-94.3754,33.0999,-94.3754,0,0,0,0,0,67,0,0,0
651702,2020,4,24,2020-04-24,20:07:00,3,TX,48,0,1.25,0,0,0,0,33.0005,-94.1359,33.0005,-94.1359,0,0,0,0,0,67,0,0,0
651793,2020,4,27,2020-04-27,11:04:00,3,OK,40,0,1.0,0,0,0,0,36.41,-95.93,36.41,-95.93,0,0,0,0,0,143,0,0,0
651798,2020,4,28,2020-04-28,00:50:00,3,TX,48,0,1.0,0,0,0,0,33.66,-98.47,33.66,-98.47,0,0,0,0,0,9,0,0,0
651799,2020,4,28,2020-04-28,01:50:00,3,TX,48,0,1.0,0,0,0,0,33.17,-97.9,33.17,-97.9,0,0,0,0,0,497,0,0,0
651800,2020,4,28,2020-04-28,02:35:00,3,TX,48,0,1.0,0,0,0,0,33.1,-97.76,33.1,-97.76,0,0,0,0,0,497,0,0,0
651803,2020,4,28,2020-04-28,02:58:00,3,TX,48,0,1.0,0,0,0,0,33.0,-97.65,33.0,-97.65,0,0,0,0,0,367,0,0,0
651839,2020,4,28,2020-04-28,14:27:00,3,KS,20,0,1.0,0,0,0,0,37.46,-96.74,37.46,-96.74,0,0,0,0,0,35,0,0,0
651840,2020,4,28,2020-04-28,14:36:00,3,KS,20,0,1.25,0,0,0,0,37.42,-96.77,37.42,-96.77,0,0,0,0,0,35,0,0,0
651842,2020,4,28,2020-04-28,14:58:00,3,KS,20,0,1.0,0,0,0,0,37.3,-96.87,37.3,-96.87,0,0,0,0,0,35,0,0,0
651843,2020,4,28,2020-04-28,15:04:00,3,KS,20,0,1.0,0,0,0,0,37.29,-96.73,37.29,-96.73,0,0,0,0,0,35,0,0,0
651845,2020,4,28,2020-04-28,15:13:00,3,KS,20,0,1.0,0,0,0,0,37.35,-96.45,37.35,-96.45,0,0,0,0,0,49,0,0,0
651847,2020,4,28,2020-04-28,15:24:00,3,OK,40,0,1.25,0,0,0,0,36.2,-97.59,36.2,-97.59,0,0,0,0,0,47,0,0,0
651849,2020,4,28,2020-04-28,15:29:00,3,OK,40,0,1.75,0,0,0,0,36.18,-97.59,36.18,-97.59,0,0,0,0,0,47,0,0,0
651851,2020,4,28,2020-04-28,15:34:00,3,KS,20,0,1.0,0,0,0,0,38.08,-95.17,38.08,-95.17,0,0,0,0,0,3,0,0,0
651852,2020,4,28,2020-04-28,15:36:00,3,KS,20,0,1.0,0,0,0,0,37.13,-96.18,37.13,-96.18,0,0,0,0,0,19,0,0,0
651853,2020,4,28,2020-04-28,15:42:00,3,OK,40,0,1.0,0,0,0,0,35.86,-97.93,35.86,-97.93,0,0,0,0,0,73,0,0,0
651854,2020,4,28,2020-04-28,15:44:00,3,OK,40,0,2.5,0,0,0,0,36.12,-97.52,36.12,-97.52,0,0,0,0,0,83,0,0,0
651857,2020,4,28,2020-04-28,16:13:00,3,OK,40,0,1.75,0,0,15000,0,36.7322,-96.182,36.7322,-96.182,0,0,0,0,0,113,0,0,0
651859,2020,4,28,2020-04-28,16:15:00,3,OK,40,0,1.75,0,0,0,0,36.02,-97.6,36.02,-97.6,0,0,0,0,0,83,0,0,0
651860,2020,4,28,2020-04-28,16:25:00,3,KS,20,0,1.0,0,0,0,0,37.05,-95.49,37.05,-95.49,0,0,0,0,0,99,0,0,0
651863,2020,4,28,2020-04-28,16:30:00,3,OK,40,0,1.0,0,0,0,0,36.8145,-95.93,36.8145,-95.93,0,0,0,0,0,147,0,0,0
651864,2020,4,28,2020-04-28,16:40:00,3,OK,40,0,1.0,0,0,0,0,35.57,-97.57,35.57,-97.57,0,0,0,0,0,109,0,0,0
651865,2020,4,28,2020-04-28,16:40:00,3,OK,40,0,1.0,0,0,0,0,35.87,-97.35,35.87,-97.35,0,0,0,0,0,83,0,0,0
651866,2020,4,28,2020-04-28,16:41:00,3,OK,40,0,1.0,0,0,0,0,36.12,-97.18,36.12,-97.18,0,0,0,0,0,119,0,0,0
651868,2020,4,28,2020-04-28,16:42:00,3,OK,40,0,1.75,0,0,0,0,35.84,-97.25,35.84,-97.25,0,0,0,0,0,83,0,0,0
651871,2020,4,28,2020-04-28,16:47:00,3,OK,40,0,1.1,0,0,0,0,35.57,-97.66,35.57,-97.66,0,0,0,0,0,109,0,0,0
651872,2020,4,28,2020-04-28,16:48:00,3,OK,40,0,1.5,0,0,0,0,35.51,-97.7,35.51,-97.7,0,0,0,0,0,17,0,0,0
651873,2020,4,28,2020-04-28,16:48:00,3,KS,20,0,1.0,0,0,0,0,37.04,-95.1,37.04,-95.1,0,0,0,0,0,99,0,0,0
651876,2020,4,28,2020-04-28,16:52:00,3,OK,40,0,1.0,0,0,0,0,36.0409,-96.1506,36.0409,-96.1506,0,0,0,0,0,37,0,0,0
651878,2020,4,28,2020-04-28,16:53:00,3,OK,40,0,2.75,0,0,0,0,35.46,-97.74,35.46,-97.74,0,0,0,0,0,17,0,0,0
651879,2020,4,28,2020-04-28,16:54:00,3,OK,40,0,1.25,0,0,0,0,35.48,-97.72,35.48,-97.72,0,0,0,0,0,17,0,0,0
651880,2020,4,28,2020-04-28,16:56:00,3,OK,40,0,1.5,0,0,0,0,35.44,-97.69,35.44,-97.69,0,0,0,0,0,17,0,0,0
651881,2020,4,28,2020-04-28,16:56:00,3,OK,40,0,2.25,0,0,0,0,35.46,-97.73,35.46,-97.73,0,0,0,0,0,17,0,0,0
651882,2020,4,28,2020-04-28,16:58:00,3,OK,40,0,1.25,0,0,0,0,35.51,-97.64,35.51,-97.64,0,0,0,0,0,109,0,0,0
651883,2020,4,28,2020-04-28,17:00:00,3,OK,40,0,1.0,0,0,0,0,35.44,-97.67,35.44,-97.67,0,0,0,0,0,109,0,0,0
651884,2020,4,28,2020-04-28,17:01:00,3,OK,40,0,2.0,0,0,0,0,35.48,-97.72,35.48,-97.72,0,0,0,0,0,17,0,0,0
651885,2020,4,28,2020-04-28,17:02:00,3,OK,40,0,1.0,0,0,0,0,36.16,-97.08,36.16,-97.08,0,0,0,0,0,119,0,0,0
651886,2020,4,28,2020-04-28,17:05:00,3,OK,40,0,1.25,0,0,20000,0,36.3423,-96.083,36.3423,-96.083,0,0,0,0,0,113,0,0,0
651887,2020,4,28,2020-04-28,17:07:00,3,OK,40,0,1.75,0,0,25000,0,36.9193,-94.7416,36.9193,-94.7416,0,0,0,0,0,115,0,0,0
651888,2020,4,28,2020-04-28,17:08:00,3,OK,40,0,2.0,0,0,0,0,35.49,-97.74,35.49,-97.74,0,0,0,0,0,17,0,0,0
651890,2020,4,28,2020-04-28,17:14:00,3,OK,40,0,1.25,0,0,20000,0,36.37,-96.1079,36.37,-96.1079,0,0,0,0,0,113,0,0,0
651891,2020,4,28,2020-04-28,17:16:00,3,OK,40,0,1.25,0,0,0,0,35.36,-97.63,35.36,-97.63,0,0,0,0,0,27,0,0,0
651892,2020,4,28,2020-04-28,17:18:00,3,MO,29,0,1.75,0,0,0,0,36.9,-94.41,36.9,-94.41,0,0,0,0,0,145,0,0,0
651893,2020,4,28,2020-04-28,17:19:00,3,OK,40,0,1.0,0,0,0,0,36.3657,-95.9226,36.3657,-95.9226,0,0,0,0,0,143,0,0,0
651894,2020,4,28,2020-04-28,17:20:00,3,OK,40,0,2.75,0,0,0,0,34.65,-97.96,34.65,-97.96,0,0,0,0,0,137,0,0,0
651895,2020,4,28,2020-04-28,17:21:00,3,OK,40,0,1.0,0,0,0,0,36.02,-97.05,36.02,-97.05,0,0,0,0,0,119,0,0,0
651897,2020,4,28,2020-04-28,17:24:00,3,OK,40,0,1.75,0,0,0,0,36.02,-97.05,36.02,-97.05,0,0,0,0,0,119,0,0,0
651898,2020,4,28,2020-04-28,17:24:00,3,OK,40,0,1.5,0,0,0,0,35.3,-97.79,35.3,-97.79,0,0,0,0,0,51,0,0,0
651900,2020,4,28,2020-04-28,17:25:00,3,OK,40,0,1.0,0,0,0,0,36.3653,-95.8397,36.3653,-95.8397,0,0,0,0,0,143,0,0,0
651901,2020,4,28,2020-04-28,17:29:00,3,OK,40,0,1.0,0,0,0,0,35.27,-97.64,35.27,-97.64,0,0,0,0,0,87,0,0,0
651904,2020,4,28,2020-04-28,17:32:00,3,OK,40,0,1.0,0,0,0,0,35.12,-97.92,35.12,-97.92,0,0,0,0,0,51,0,0,0
651905,2020,4,28,2020-04-28,17:34:00,3,OK,40,0,1.25,0,0,15000,0,36.1197,-95.9839,36.1197,-95.9839,0,0,0,0,0,143,0,0,0
651907,2020,4,28,2020-04-28,17:39:00,3,OK,40,0,2.5,0,0,0,0,35.19,-97.97,35.19,-97.97,0,0,0,0,0,51,0,0,0
651908,2020,4,28,2020-04-28,17:41:00,3,OK,40,0,1.0,0,0,0,0,36.1115,-95.9579,36.1115,-95.9579,0,0,0,0,0,143,0,0,0
651909,2020,4,28,2020-04-28,17:43:00,3,OK,40,0,1.0,0,0,0,0,35.24,-97.62,35.24,-97.62,0,0,0,0,0,87,0,0,0
651910,2020,4,28,2020-04-28,17:44:00,3,OK,40,0,2.75,0,0,0,0,35.98,-96.8,35.98,-96.8,0,0,0,0,0,119,0,0,0
651911,2020,4,28,2020-04-28,17:46:00,3,OK,40,0,1.0,0,0,0,0,36.1042,-95.9227,36.1042,-95.9227,0,0,0,0,0,143,0,0,0
651912,2020,4,28,2020-04-28,17:46:00,3,OK,40,0,1.0,0,0,0,0,35.24,-97.62,35.24,-97.62,0,0,0,0,0,87,0,0,0
651914,2020,4,28,2020-04-28,17:52:00,3,OK,40,0,1.0,0,0,0,0,36.1046,-95.7439,36.1046,-95.7439,0,0,0,0,0,145,0,0,0
651915,2020,4,28,2020-04-28,17:53:00,3,OK,40,0,3.75,0,0,0,0,35.05,-97.97,35.05,-97.97,0,0,0,0,0,51,0,0,0
651916,2020,4,28,2020-04-28,17:55:00,3,OK,40,0,1.0,0,0,0,0,36.1124,-95.7261,36.1124,-95.7261,0,0,0,0,0,145,0,0,0
651917,2020,4,28,2020-04-28,17:56:00,3,OK,40,0,1.0,0,0,0,0,36.1219,-95.733,36.1219,-95.733,0,0,0,0,0,145,0,0,0
651918,2020,4,28,2020-04-28,17:57:00,3,OK,40,0,1.75,0,0,0,0,35.01,-97.98,35.01,-97.98,0,0,0,0,0,51,0,0,0
651919,2020,4,28,2020-04-28,18:00:00,3,OK,40,0,1.75,0,0,0,0,35.04,-97.94,35.04,-97.94,0,0,0,0,0,51,0,0,0
651920,2020,4,28,2020-04-28,18:03:00,3,OK,40,0,1.0,0,0,0,0,35.9453,-96.0655,35.9453,-96.0655,0,0,0,0,0,37,0,0,0
651922,2020,4,28,2020-04-28,18:22:00,3,OK,40,0,1.0,0,0,0,0,35.6235,-96.405,35.6235,-96.405,0,0,0,0,0,107,0,0,0
651923,2020,4,28,2020-04-28,18:23:00,3,OK,40,0,1.0,0,0,0,0,34.89,-97.91,34.89,-97.91,0,0,0,0,0,51,0,0,0
651925,2020,4,28,2020-04-28,18:40:00,3,OK,40,0,2.0,0,0,0,0,34.72,-97.96,34.72,-97.96,0,0,0,0,0,51,0,0,0
651926,2020,4,28,2020-04-28,18:41:00,3,OK,40,0,1.5,0,0,0,0,35.38,-97.0,35.38,-97.0,0,0,0,0,0,125,0,0,0
651927,2020,4,28,2020-04-28,18:45:00,3,OK,40,0,1.75,0,0,0,0,35.38,-96.9,35.38,-96.9,0,0,0,0,0,125,0,0,0
651928,2020,4,28,2020-04-28,18:47:00,3,OK,40,0,1.75,0,0,0,0,34.62,-98.04,34.62,-98.04,0,0,0,0,0,137,0,0,0
651929,2020,4,28,2020-04-28,18:47:00,3,OK,40,0,1.0,0,0,0,0,34.8788,-95.7076,34.8788,-95.7076,0,0,0,0,0,121,0,0,0
651931,2020,4,28,2020-04-28,18:50:00,3,OK,40,0,1.75,0,0,0,0,34.6,-97.96,34.6,-97.96,0,0,0,0,0,137,0,0,0
651932,2020,4,28,2020-04-28,18:50:00,3,OK,40,0,2.25,0,0,30000,0,34.8749,-95.5988,34.8749,-95.5988,0,0,0,0,0,121,0,0,0
651933,2020,4,28,2020-04-28,18:52:00,3,OK,40,0,1.75,0,0,20000,0,34.8682,-95.5429,34.8682,-95.5429,0,0,0,0,0,121,0,0,0
651934,2020,4,28,2020-04-28,18:53:00,3,OK,40,0,2.0,0,0,50000,0,34.854,-95.5818,34.854,-95.5818,0,0,0,0,0,121,0,0,0
651935,2020,4,28,2020-04-28,18:53:00,3,OK,40,0,1.75,0,0,30000,0,34.6817,-95.7512,34.6817,-95.7512,0,0,0,0,0,121,0,0,0
651936,2020,4,28,2020-04-28,18:55:00,3,OK,40,0,2.0,0,0,0,0,34.57,-98.0,34.57,-98.0,0,0,0,0,0,137,0,0,0
651937,2020,4,28,2020-04-28,18:56:00,3,OK,40,0,2.75,0,0,0,0,34.61,-98.09,34.61,-98.09,0,0,0,0,0,137,0,0,0
651938,2020,4,28,2020-04-28,19:04:00,3,OK,40,0,1.0,0,0,0,0,35.24,-96.47,35.24,-96.47,0,0,0,0,0,133,0,0,0
651939,2020,4,28,2020-04-28,19:20:00,3,OK,40,0,1.25,0,0,15000,0,34.9197,-95.394,34.9197,-95.394,0,0,0,0,0,77,0,0,0
651940,2020,4,28,2020-04-28,19:20:00,3,OK,40,0,2.0,0,0,0,0,34.37,-97.96,34.37,-97.96,0,0,0,0,0,137,0,0,0
651942,2020,4,28,2020-04-28,19:23:00,3,OK,40,0,1.75,0,0,0,0,35.07,-96.42,35.07,-96.42,0,0,0,0,0,63,0,0,0
651943,2020,4,28,2020-04-28,19:23:00,3,OK,40,0,1.75,0,0,0,0,35.09,-96.68,35.09,-96.68,0,0,0,0,0,133,0,0,0
651944,2020,4,28,2020-04-28,19:24:00,3,OK,40,0,1.0,0,0,0,0,35.08,-96.4,35.08,-96.4,0,0,0,0,0,63,0,0,0
651945,2020,4,28,2020-04-28,19:29:00,3,OK,40,0,1.0,0,0,0,0,34.7211,-95.77,34.7211,-95.77,0,0,0,0,0,121,0,0,0
651946,2020,4,28,2020-04-28,19:52:00,3,OK,40,0,1.0,0,0,0,0,34.78,-96.63,34.78,-96.63,0,0,0,0,0,123,0,0,0
651947,2020,4,28,2020-04-28,19:54:00,3,OK,40,0,1.0,0,0,0,0,34.9607,-95.7325,34.9607,-95.7325,0,0,0,0,0,121,0,0,0
651948,2020,4,28,2020-04-28,19:59:00,3,OK,40,0,1.75,0,0,15000,0,34.7127,-95.7337,34.7127,-95.7337,0,0,0,0,0,121,0,0,0
651949,2020,4,28,2020-04-28,20:08:00,3,OK,40,0,1.75,0,0,0,0,34.58,-95.77,34.58,-95.77,0,0,0,0,0,5,0,0,0
651950,2020,4,28,2020-04-28,20:12:00,3,OK,40,0,1.0,0,0,0,0,34.65,-96.53,34.65,-96.53,0,0,0,0,0,123,0,0,0
651951,2020,4,28,2020-04-28,20:12:00,3,OK,40,0,1.75,0,0,0,0,34.67,-96.57,34.67,-96.57,0,0,0,0,0,123,0,0,0
651952,2020,4,28,2020-04-28,20:20:00,3,TX,48,0,2.75,0,0,0,0,33.57,-98.44,33.57,-98.44,0,0,0,0,0,9,0,0,0
651953,2020,4,28,2020-04-28,20:28:00,3,TX,48,0,1.75,0,0,0,0,33.79,-98.41,33.79,-98.41,0,0,0,0,0,77,0,0,0
651955,2020,4,28,2020-04-28,20:52:00,3,TX,48,0,1.75,0,0,1000,0,33.41,-98.15,33.41,-98.15,0,0,0,0,0,237,0,0,0
651956,2020,4,28,2020-04-28,20:54:00,3,TX,48,0,1.5,0,0,0,0,33.63,-98.02,33.63,-98.02,0,0,0,0,0,77,0,0,0
651958,2020,4,28,2020-04-28,21:01:00,3,TX,48,0,1.0,0,0,0,0,33.63,-98.02,33.63,-98.02,0,0,0,0,0,77,0,0,0
651959,2020,4,28,2020-04-28,21:02:00,3,TX,48,0,2.0,0,0,0,0,33.64,-98.01,33.64,-98.01,0,0,0,0,0,77,0,0,0
651960,2020,4,28,2020-04-28,21:08:00,3,TX,48,0,2.0,0,0,20000,0,33.17,-98.38,33.17,-98.38,0,0,0,0,0,237,0,0,0
651961,2020,4,28,2020-04-28,21:09:00,3,TX,48,0,1.75,0,0,0,0,33.7126,-95.0571,33.7126,-95.0571,0,0,0,0,0,387,0,0,0
651962,2020,4,28,2020-04-28,21:16:00,3,TX,48,0,1.0,0,0,0,0,33.1,-98.25,33.1,-98.25,0,0,0,0,0,237,0,0,0
651963,2020,4,28,2020-04-28,21:27:00,3,TX,48,0,1.5,0,0,0,0,33.8,-98.37,33.8,-98.37,0,0,0,0,0,77,0,0,0
651964,2020,4,28,2020-04-28,21:36:00,3,AR,5,0,1.0,0,0,0,0,34.0386,-94.3437,34.0386,-94.3437,0,0,0,0,0,133,0,0,0
651965,2020,4,28,2020-04-28,21:45:00,3,TX,48,0,1.0,0,0,0,0,33.37,-97.68,33.37,-97.68,0,0,0,0,0,497,0,0,0
651969,2020,4,28,2020-04-28,22:00:00,3,TX,48,0,1.5,0,0,0,0,33.26,-97.61,33.26,-97.61,0,0,0,0,0,497,0,0,0
652025,2020,5,3,2020-05-03,04:14:00,3,KS,20,0,1.5,0,0,0,0,38.25,-97.34,38.25,-97.34,0,0,0,0,0,115,0,0,0
